onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
17.954	0.0	genitive 2-2	2	17835	fake	fake	real	fake	2277
56.04	0.0	dative 1-3	1	55909	fake	fake	real	real	2195
95.782	0.0	genitive 2-2	2	95663	real	real	real	real	1964
136.31199999999998	0.0	genitive 2-2	2	136193	fake	real	fake	real	2107
176.246	0.0	dative 1-3	1	176117	fake	fake	real	fake	2115
215.222	0.0	dative 1-3	1	215097	fake	real	real	real	2245
258.177	0.0	dative 1-3	1	258047	real	fake	real	real	2170
297.501	0.0	genitive 2-2	2	297376	real	real	fake	fake	2130
346.949	0.0	dative 1-3	1	346827	fake	fake	real	real	2078
394.09299999999996	0.0	genitive 2-2	2	393960	real	real	fake	fake	1922
435.82599999999996	0.0	dative 1-3	1	435710	real	real	fake	fake	2183
475.30799999999994	0.0	genitive 2-2	2	475187	fake	fake	real	real	2256
607.786	0.0	genitive 2-2	2	607662	fake	fake	real	real	2272
644.3340000000001	0.0	genitive 2-2	2	644219	real	real	real	real	2187
684.583	0.0	dative 1-3	1	684464	real	real	real	real	1960
724.0120000000001	0.0	genitive 2-2	2	723903	real	real	fake	fake	2136
764.908	0.0	dative 1-3	1	764793	fake	fake	real	real	2278
802.434	0.0	dative 1-3	1	802314	real	real	fake	real	2222
841.671	0.0	genitive 2-2	2	841556	real	real	fake	fake	2245
881.921	0.0	genitive 2-2	2	881803	fake	fake	real	real	1893
919.639	0.0	genitive 2-2	2	919528	fake	real	fake	fake	2041
959.418	0.0	dative 1-3	1	959301	fake	fake	real	real	2167
996.1060000000001	0.0	dative 1-3	1	995996	fake	fake	real	real	2218
1034.226	0.0	dative 1-3	1	1034104	real	real	real	real	2201
