onset	duration	trial_type	value	sample	memory_task_sentence_1	memory_task_response_1	memory_task_sentence_2	memory_task_response_2	sentences_start_ms
4.314	0.0	dative 1-3	1	4186	real	fake	fake	fake	2217
43.184000000000005	0.0	dative 1-3	1	43056	fake	fake	real	real	1909
82.631	0.0	dative 1-3	1	82510	fake	fake	fake	fake	2173
123.23	0.0	genitive 2-2	2	123110	fake	real	fake	fake	2193
160.285	0.0	genitive 2-2	2	160164	fake	fake	real	real	2129
196.537	0.0	genitive 2-2	2	196417	real	real	fake	fake	2233
233.05200000000002	0.0	dative 1-3	1	232939	fake	fake	fake	real	2117
270.23	0.0	genitive 2-2	2	270111	real	real	fake	fake	2268
306.64	0.0	dative 1-3	1	306515	fake	fake	fake	real	2221
343.99199999999996	0.0	genitive 2-2	2	343872	real	fake	fake	fake	2272
381.90099999999995	0.0	genitive 2-2	2	381775	real	fake	real	fake	2029
419.62	0.0	dative 1-3	1	419499	fake	fake	real	real	2267
475.09	0.0	dative 1-3	1	474960	real	fake	fake	fake	2147
511.954	0.0	dative 1-3	1	511832	fake	real	real	fake	2272
548.933	0.0	genitive 2-2	2	548807	real	real	fake	fake	2227
586.011	0.0	genitive 2-2	2	585894	real	fake	real	real	2254
622.997	0.0	genitive 2-2	2	622865	fake	fake	real	real	1949
660.244	0.0	dative 1-3	1	660120	real	real	fake	fake	2225
700.424	0.0	dative 1-3	1	700302	real	real	fake	real	2139
736.6769999999999	0.0	dative 1-3	1	736555	real	real	real	real	2232
772.37	0.0	dative 1-3	1	772253	real	real	fake	fake	1974
807.837	0.0	genitive 2-2	2	807722	real	fake	fake	fake	2137
844.0029999999999	0.0	genitive 2-2	2	843884	fake	fake	real	real	2241
879.9530000000001	0.0	genitive 2-2	2	879830	real	fake	real	real	2118
